,filename,hat,veil,glasses,accessory
1126,FRGC_04334d356_px_8.png,1,1,1,0
1127,FRGC_04339d57.jpg,0,1,1,1
1128,FRGC_04382d49.jpg,0,1,1,1
1129,FRGC_04556d74.jpg,1,1,1,0
1130,afwDB_5.png,1,1,1,0
1131,FRGC_04233d482.jpg,1,1,1,0
1132,AR_FDB_m-036-2.png,1,1,1,0
1133,AR_FDB_m-076-8.png,1,1,0,1
1134,AR_FDB_w-010-17_px_8.png,1,1,1,0
1135,FRGC_04219d165.jpg,1,1,1,0
1136,FRGC_04301d325.jpg,1,1,1,0
1137,FRGC_04516d60.jpg,0,1,1,1
1138,FRGC_04553d243.jpg,1,1,1,0
1139,FRGC_04558d17.jpg,1,1,1,0
1140,FRGC_04563d20.jpg,1,1,1,0
1141,FRGC_04563d34.jpg,1,1,1,0
1142,FRGC_04605d201.jpg,1,1,1,0
1143,FRGC_04667d290.jpg,1,1,1,0
1144,FRGC_04708d92.jpg,1,1,1,0
1145,AR_FDB_m-019-6.png,1,1,1,0
1146,AR_FDB_m-028-11.png,1,0,1,1
1147,AR_FDB_m-036-11.png,1,0,1,1
1148,AR_FDB_m-048-16.png,1,1,1,0
1149,AR_FDB_w-008-19.png,1,0,1,1
1150,AR_FDB_w-010-17.png,1,1,1,0
1151,AR_FDB_w-010-18_px_8.png,1,1,1,0
1152,FRGC_04201d315_px_6.png,1,1,1,0
1153,FRGC_04202d205_px_6.png,1,1,1,0
1154,FRGC_04213d99.jpg,1,1,1,0
1155,FRGC_04237d79.jpg,1,1,1,0
1156,FRGC_04322d01.jpg,1,1,1,0
1157,FRGC_04324d340.jpg,1,1,1,0
1158,FRGC_04583d43.jpg,1,1,1,0
1159,FRGC_04615d135.jpg,1,1,1,0
1160,FRGC_04629d178.jpg,1,1,1,0
1161,FRGC_04839d132.jpg,1,1,1,0
1162,FRGC_04881d72.jpg,1,1,1,0
1163,FRGC_04928d00.jpg,0,1,1,1
1164,afwDB_7.png,1,1,1,0
1165,AR_FDB_m-074-19.png,1,1,1,0
1166,AR_FDB_w-012-13.png,1,1,1,0
1167,FRGC_04305d101.jpg,1,1,1,0
1168,FRGC_04327d59.jpg,1,1,1,0
1169,FRGC_04382d14.JPG,0,1,1,1
1170,FRGC_04522d96.jpg,1,1,1,0
1171,FRGC_04553d37.jpg,1,1,1,0
1172,FRGC_04575d108.jpg,1,1,1,0
1173,FRGC_04575d383.jpg,1,1,1,0
1174,FRGC_04580d122.jpg,1,1,1,0
1175,FRGC_04598d288.jpg,1,1,1,0
1176,FRGC_04629d65.jpg,1,1,1,0
1177,FRGC_04754d161.jpg,1,1,1,0
1178,AR_FDB_m-031-21.png,1,1,0,1
1179,AR_FDB_m-038-21.png,1,1,0,1
1180,AR_FDB_m-055-3.png,1,1,1,0
1181,AR_FDB_w-005-22.png,1,1,0,1
1182,AR_FDB_w-008-13_px_4.png,1,0,1,1
1183,AR_FDB_w-012-2.png,1,1,0,1
1184,AR_FDB_w-013-14.png,1,1,1,0
1185,FRGC_04226d151.jpg,1,1,1,0
1186,FRGC_04286d198_px_4.png,1,1,1,0
1187,FRGC_04301d291_px_8.png,1,1,1,0
1188,FRGC_04311d65.jpg,1,1,1,0
1189,FRGC_04320d221_px_4.png,1,1,1,0
1190,FRGC_04327d238.jpg,1,1,1,0
1191,FRGC_04334d347.jpg,1,1,1,0
1192,FRGC_04516d10.JPG,0,1,1,1
1193,FRGC_04537d125_px_8.png,1,1,1,0
1194,FRGC_04553d93.jpg,1,1,1,0
1195,FRGC_04575d16_px_4.png,1,1,1,0
1196,FRGC_04600d54.jpg,1,1,1,0
1197,FRGC_04840d138.jpg,1,1,1,0
1198,AR_FDB_m-003-4.png,1,1,1,0
1199,AR_FDB_m-018-4.png,1,1,1,0
1200,AR_FDB_m-017-12.png,1,0,1,1
1201,FRGC_04638d08.jpg,1,1,1,0
1202,AR_FDB_m-017-7.png,1,1,1,0
1203,AR_FDB_m-031-3.png,1,1,1,0
1204,AR_FDB_m-055-12.png,1,0,1,1
1205,AR_FDB_m-058-17.png,1,1,1,0
1206,AR_FDB_w-015-14.png,1,1,1,0
1207,FRGC_04295d16.jpg,1,1,1,0
1208,FRGC_04299d55.jpg,1,1,1,0
1209,FRGC_04309d05.jpg,1,1,1,0
1210,FRGC_04322d38.jpg,1,1,1,0
1211,FRGC_04400d359.jpg,1,1,1,0
1212,FRGC_04511d180.jpg,1,1,1,0
1213,FRGC_04524d81_px_6.png,1,1,1,0
1214,FRGC_04553d251.jpg,1,1,1,0
1215,FRGC_04581d180.jpg,1,1,1,0
1216,FRGC_04600d198.jpg,1,1,1,0
1217,FRGC_04604d73_px_4.png,1,1,1,0
1218,AR_FDB_m-015-1.png,1,1,1,0
1219,AR_FDB_m-056-2.png,1,1,1,0
1220,AR_FDB_m-061-19.png,1,1,1,0
1221,AR_FDB_m-067-16.png,1,1,1,0
1222,AR_FDB_w-003-15.png,1,1,1,0
1223,FRGC_04334d347_px_8.png,1,1,1,0
1224,FRGC_04585d232_px_4.png,1,1,1,0
1225,FRGC_04597d116.jpg,1,1,1,0
1226,AR_FDB_m-030-9.png,1,1,0,1
1227,AR_FDB_m-059-8.png,1,1,0,1
1228,AR_FDB_m-060-18.png,1,1,1,0
1229,AR_FDB_m-069-14.png,1,1,1,0
1230,FRGC_04201d321.jpg,1,1,1,0
1231,FRGC_04201d426.jpg,1,1,1,0
1232,FRGC_04217d74.jpg,1,1,1,0
1233,FRGC_04225d103.jpg,1,1,1,0
1234,FRGC_04286d198.jpg,1,1,1,0
1235,FRGC_04311d194.jpg,1,1,1,0
1236,FRGC_04449d00.JPG,0,1,1,1
1237,FRGC_04523d149.jpg,1,1,1,0
1238,FRGC_04527d59.jpg,1,1,1,0
1239,FRGC_04530d112_px_4.png,1,1,1,0
1240,FRGC_04557d373.jpg,1,1,1,0
1241,FRGC_04557d428.jpg,1,1,1,0
1242,FRGC_04579d79.jpg,1,1,1,0
1243,FRGC_04629d17.jpg,1,1,1,0
1244,FRGC_04754d130.jpg,1,1,1,0
1245,AR_FDB_m-003-10.png,1,1,0,1
1246,AR_FDB_m-021-12.png,1,0,1,1
1247,AR_FDB_m-030-8.png,1,1,0,1
1248,AR_FDB_m-050-11.png,1,0,1,1
1249,AR_FDB_m-061-11.png,1,0,1,1
1250,AR_FDB_m-066-20.png,1,1,1,0
1251,AR_FDB_m-067-12.png,1,0,1,1
1252,AR_FDB_w-005-12.png,1,1,1,0
1253,AR_FDB_w-008-3_px_4.png,1,1,1,0
1254,FRGC_02463d184_px_4.png,1,1,1,0
1255,FRGC_04202d480.jpg,1,1,1,0
1256,FRGC_04228d112.jpg,1,1,1,0
1257,FRGC_04252d77.jpg,1,1,1,0
1258,FRGC_04286d309.jpg,1,1,1,0
1259,FRGC_04509d304.jpg,1,1,1,0
1260,FRGC_04533d03_px_8.png,1,1,1,0
1261,FRGC_04537d293.jpg,1,1,1,0
1262,FRGC_04569d229.jpg,1,1,1,0
1263,FRGC_04575d149.jpg,1,1,1,0
1264,FRGC_04892d18.jpg,0,1,1,1
1265,AR_FDB_m-033-19.png,1,1,1,0
1266,AR_FDB_m-045-11.png,1,0,1,1
1267,AR_FDB_m-047-3.png,1,1,1,0
1268,AR_FDB_m-048-14.png,1,1,1,0
1269,AR_FDB_m-049-9.png,1,1,0,1
1270,AR_FDB_m-051-25.png,1,0,1,1
1271,AR_FDB_m-056-12.png,1,0,1,1
1272,AR_FDB_m-065-19.png,1,1,1,0
1273,AR_FDB_w-012-25_px_8.png,1,0,1,1
1274,AR_FDB_w-013-20.png,1,0,1,1
1275,FRGC_02463d332.jpg,1,1,1,0
1276,FRGC_04219d157_px_6.png,1,1,1,0
1277,FRGC_04323d46_px_8.png,1,1,1,0
1278,FRGC_04324d47.jpg,1,1,1,0
1279,FRGC_04337d103.jpg,1,1,1,0
1280,FRGC_04339d59.jpg,0,1,1,1
1281,FRGC_04382d134.jpg,0,1,1,1
1282,FRGC_04382d136.jpg,0,1,1,1
1283,FRGC_04382d38.jpg,0,1,1,1
1284,FRGC_04540d132.jpg,1,1,1,0
1285,FRGC_04542d141.jpg,1,1,1,0
1286,FRGC_04551d54.jpg,0,1,1,1
1287,FRGC_04551d70.JPG,0,1,1,1
1288,FRGC_04556d35.jpg,1,1,1,0
1289,FRGC_04556d325.jpg,1,1,1,0
1290,FRGC_04569d83.jpg,1,1,1,0
1291,AR_FDB_m-002-7.png,1,1,1,0
1292,AR_FDB_m-003-20.png,1,1,1,0
1293,FRGC_04481d34.JPG,0,1,1,1
1294,FRGC_04619d14.jpg,1,1,1,0
1295,AR_FDB_m-032-19.png,1,1,1,0
1296,AR_FDB_w-004-22.png,1,1,1,0
1297,FRGC_04553d213.jpg,1,1,1,0
1298,FRGC_04667d299.jpg,1,1,1,0
1299,AR_FDB_m-041-22.png,1,1,0,1
1300,AR_FDB_w-016-20_px_6.png,1,1,1,0
1301,FRGC_04286d356.jpg,0,1,1,1
1302,FRGC_04530d36.jpg,1,1,1,0
1303,FRGC_04589d01.jpg,1,1,1,0
1304,AR_FDB_m-033-3.png,1,1,1,0
1305,FRGC_04308d75.jpg,1,1,1,0
1306,FRGC_04530d68.jpg,1,1,1,0
1307,FRGC_04553d94.jpg,1,1,1,0
1308,FRGC_04588d173.jpg,1,1,1,0
1309,AR_FDB_m-034-25.png,1,0,1,1
1310,FRGC_04456d196.jpg,0,1,1,1
1311,FRGC_04553d243_px_4.png,1,1,1,0
1312,FRGC_04308d66.jpg,1,1,1,0
1313,FRGC_04582d09.jpg,1,1,1,0
1314,AR_FDB_m-002-11.png,1,0,1,1
1315,AR_FDB_m-018-18.png,1,1,1,0
1316,AR_FDB_m-030-6.png,1,1,1,0
1317,AR_FDB_m-031-6.png,1,1,1,0
1318,AR_FDB_m-035-13.png,1,0,1,1
1319,AR_FDB_m-051-6.png,1,1,1,0
1320,AR_FDB_m-064-12.png,1,0,1,1
1321,AR_FDB_m-065-12.png,1,0,1,1
1322,AR_FDB_w-013-8.png,1,1,1,0
1323,AR_FDB_w-016-16.png,1,1,1,0
1324,FRGC_04221d357.jpg,1,1,1,0
1325,FRGC_04339d107.jpg,1,1,1,0
1326,FRGC_04395d140.jpg,0,1,1,1
1327,FRGC_04537d372.jpg,1,1,1,0
1328,FRGC_04596d95.jpg,1,1,1,0
1329,FRGC_04598d70.jpg,1,1,1,0
1330,FRGC_04748d93.jpg,1,1,1,0
1331,afwDB_1.png,1,1,1,0
1332,AR_FDB_w-015-15.png,1,1,1,0
1333,AR_FDB_m-004-8.png,1,1,0,1
1334,AR_FDB_m-015-16.png,1,1,1,0
1335,AR_FDB_m-020-11.png,1,0,1,1
1336,AR_FDB_m-027-24.png,1,0,1,1
1337,AR_FDB_m-044-21.png,1,1,0,1
1338,AR_FDB_m-071-24.png,1,0,1,1
1339,AR_FDB_w-003-26.png,1,1,1,0
1340,FRGC_04217d141.jpg,1,1,1,0
1341,FRGC_04239d439.jpg,1,1,1,0
1342,FRGC_04286d109.jpg,1,1,1,0
1343,FRGC_04299d91.jpg,1,1,1,0
1344,FRGC_04309d191.jpg,1,1,1,0
1345,FRGC_04344d319.jpg,1,1,1,0
1346,FRGC_04494d61_px_8.png,0,1,1,1
1347,FRGC_04545d61.jpg,1,1,1,0
1348,FRGC_04575d265_px_6.png,1,1,1,0
1349,FRGC_04651d07.jpg,0,1,1,1
1350,AR_FDB_m-001-6.png,1,1,1,0
1351,AR_FDB_m-030-13.png,1,0,1,1
1352,AR_FDB_m-042-9.png,1,1,0,1
1353,AR_FDB_m-057-6.png,1,1,1,0
1354,AR_FDB_m-059-22.png,1,1,0,1
1355,AR_FDB_m-075-14.png,1,1,1,0
1356,AR_FDB_w-010-15_px_8.png,1,1,1,0
1357,AR_FDB_w-011-22_px_4.png,1,1,0,1
1358,FRGC_04212d206.jpg,1,1,1,0
1359,FRGC_04225d66.jpg,1,1,1,0
1360,FRGC_04273d221.jpg,1,1,1,0
1361,FRGC_04540d13.jpg,1,1,1,0
1362,FRGC_04549d64.jpg,1,1,1,0
1363,FRGC_04556d228_px_8.png,1,1,1,0
1364,FRGC_04603d62.jpg,1,1,1,0
1365,FRGC_04684d156.jpg,0,1,1,1
1366,AR_FDB_m-005-25.png,1,0,1,1
1367,AR_FDB_m-047-15.png,1,1,1,0
1368,FRGC_04201d159.jpg,1,1,1,0
1369,FRGC_04203d133.jpg,1,1,1,0
1370,FRGC_04221d365.jpg,1,1,1,0
1371,FRGC_04221d534.jpg,1,1,1,0
1372,FRGC_04222d385_px_6.png,1,1,1,0
1373,FRGC_04229d186.jpg,1,1,1,0
1374,FRGC_04302d109.jpg,1,1,1,0
1375,FRGC_04312d161.jpg,1,1,1,0
1376,FRGC_04315d56_px_8.png,1,1,1,0
1377,FRGC_04395d120.jpg,0,1,1,1
1378,FRGC_04493d222.jpg,1,1,1,0
1379,FRGC_04509d327.jpg,1,1,1,0
1380,FRGC_04575d84.jpg,1,1,1,0
1381,FRGC_04581d45.jpg,0,1,1,1
1382,FRGC_04600d343.jpg,1,1,1,0
1383,FRGC_04606d168.jpg,1,1,1,0
1384,FRGC_04629d158.jpg,1,1,1,0
1385,FRGC_04673d223.jpg,1,1,1,0
1386,AR_FDB_m-008-5.png,1,1,1,0
1387,AR_FDB_m-016-7.png,1,1,1,0
1388,AR_FDB_m-029-10.png,1,1,0,1
1389,AR_FDB_m-069-15.png,1,1,1,0
1390,FRGC_04261d276_px_8.png,1,1,1,0
1391,FRGC_04343d122.jpg,1,1,1,0
1392,FRGC_04493d38.jpg,0,1,1,1
1393,FRGC_04525d91.jpg,1,1,1,0
1394,FRGC_04535d41.jpg,1,1,1,0
1395,FRGC_04557d434.jpg,1,1,1,0
1396,FRGC_04579d143.jpg,1,1,1,0
1397,FRGC_04580d254.jpg,1,1,1,0
1398,FRGC_04597d114.jpg,1,1,1,0
1399,FRGC_04600d284.jpg,1,1,1,0
1400,FRGC_04603d174.jpg,1,1,1,0
1401,FRGC_04735d06.jpg,0,1,1,1
1402,AR_FDB_m-038-22.png,1,1,0,1
1403,AR_FDB_m-046-1.png,1,1,1,0
1404,AR_FDB_m-001-15.png,1,1,1,0
1405,AR_FDB_m-019-16.png,1,1,1,0
1406,AR_FDB_m-070-6.png,1,1,1,0
1407,FRGC_04300d66.jpg,1,1,1,0
1408,FRGC_04334d118.jpg,1,1,1,0
1409,FRGC_04336d215.jpg,1,1,1,0
1410,FRGC_04336d61.jpg,0,1,1,1
1411,FRGC_04338d85.jpg,1,1,1,0
1412,FRGC_04410d78.jpg,0,1,1,1
1413,FRGC_04449d56_px_4.png,0,1,1,1
1414,FRGC_04553d216.jpg,1,1,1,0
1415,FRGC_04559d24.jpg,1,1,1,0
1416,FRGC_04577d306_px_6.png,1,1,1,0
1417,FRGC_04742d100.jpg,1,1,1,0
1418,AR_FDB_m-017-25.png,1,0,1,1
1419,AR_FDB_m-028-9.png,1,1,0,1
1420,AR_FDB_m-060-5.png,1,1,1,0
1421,AR_FDB_w-012-24.png,1,0,1,1
1422,FRGC_04237d124.jpg,1,1,1,0
1423,FRGC_04286d27.jpg,1,1,1,0
1424,FRGC_04308d88.jpg,1,1,1,0
1425,FRGC_04309d205.jpg,1,1,1,0
1426,FRGC_04319d258_px_4.png,1,1,1,0
1427,FRGC_04589d12.jpg,1,1,1,0
1428,FRGC_04615d43.jpg,1,1,1,0
1429,FRGC_04916d70.jpg,0,1,1,1
1430,AR_FDB_m-001-23.png,1,1,0,1
1431,AR_FDB_m-006-18.png,1,1,1,0
1432,AR_FDB_m-013-24.png,1,0,1,1
1433,AR_FDB_m-026-12.png,1,0,1,1
1434,AR_FDB_m-033-12.png,1,0,1,1
1435,AR_FDB_m-034-17.png,1,1,1,0
1436,AR_FDB_m-036-13.png,1,0,1,1
1437,AR_FDB_m-050-5.png,1,1,1,0
1438,AR_FDB_m-068-1.png,1,1,1,0
1439,AR_FDB_m-072-17_px_8.png,1,1,1,0
1440,AR_FDB_m-074-14.png,1,1,1,0
1441,AR_FDB_m-074-23.png,1,1,0,1
1442,AR_FDB_w-017-6_px_8.png,1,1,1,0
1443,FRGC_04226d59.jpg,1,1,1,0
1444,FRGC_04301d75.jpg,1,1,1,0
1445,FRGC_04341d188_px_6.png,1,1,1,0
1446,FRGC_04549d15.jpg,1,1,1,0
1447,FRGC_04551d66_px_6.png,0,1,1,1
1448,FRGC_04582d44.jpg,1,1,1,0
1449,FRGC_04626d279.jpg,1,1,1,0
1450,FRGC_04840d67.jpg,1,1,1,0
1451,AR_FDB_m-009-18.png,1,1,1,0
1452,AR_FDB_m-066-9.png,1,1,0,1
1453,AR_FDB_m-072-19.png,1,1,1,0
1454,AR_FDB_w-009-11.png,1,0,1,1
1455,FRGC_04239d158.jpg,1,1,1,0
1456,FRGC_04261d96.jpg,1,1,1,0
1457,FRGC_04300d105.jpg,1,1,1,0
1458,FRGC_04306d30_px_8.png,1,1,1,0
1459,FRGC_04309d120_px_4.png,1,1,1,0
1460,FRGC_04321d84.jpg,1,1,1,0
1461,FRGC_04560d74.jpg,1,1,1,0
1462,AR_FDB_m-013-7.png,1,1,1,0
1463,AR_FDB_m-015-19.png,1,1,1,0
1464,AR_FDB_m-024-10.png,1,1,0,1
1465,AR_FDB_m-027-26.png,1,0,1,1
1466,AR_FDB_m-061-6.png,1,1,1,0
1467,AR_FDB_w-014-15_px_8.png,1,1,1,0
1468,FRGC_04203d124_px_4.png,1,1,1,0
1469,FRGC_04221d182.jpg,1,1,1,0
1470,FRGC_04273d127_px_8.png,1,1,1,0
1471,FRGC_04329d78.jpg,1,1,1,0
1472,FRGC_04334d338.jpg,1,1,1,0
1473,FRGC_04395d26.JPG,0,1,1,1
1474,FRGC_04493d36.JPG,0,1,1,1
1475,FRGC_04537d149.jpg,1,1,1,0
1476,FRGC_04545d23.jpg,1,1,1,0
1477,FRGC_04581d50.jpg,0,1,1,1
1478,FRGC_04589d09.jpg,1,1,1,0
1479,FRGC_04593d149.jpg,1,1,1,0
1480,FRGC_04830d50.jpg,0,1,1,1
1481,FRGC_04892d76.jpg,0,1,1,1
1482,AR_FDB_m-037-26.png,1,0,1,1
1483,FRGC_04327d328.jpg,1,1,1,0
1484,FRGC_04577d34.jpg,1,1,1,0
1485,AR_FDB_m-048-10.png,1,1,0,1
1486,AR_FDB_m-067-17.png,1,1,1,0
1487,AR_FDB_m-072-12.png,1,0,1,1
1488,FRGC_04212d57.jpg,1,1,1,0
1489,FRGC_04212d76.jpg,1,1,1,0
1490,FRGC_04222d203.jpg,1,1,1,0
1491,FRGC_04301d325_px_8.png,1,1,1,0
1492,FRGC_04395d32.JPG,0,1,1,1
1493,FRGC_04575d93.jpg,1,1,1,0
1494,FRGC_04577d09.jpg,1,1,1,0
1495,AR_FDB_m-006-14.png,1,1,1,0
1496,AR_FDB_m-023-4.png,1,1,1,0
1497,AR_FDB_m-025-17.png,1,1,1,0
1498,AR_FDB_m-038-3.png,1,1,1,0
1499,AR_FDB_m-052-7.png,1,1,1,0
1500,AR_FDB_m-054-26.png,1,0,1,1
1501,AR_FDB_m-069-11.png,1,0,1,1
1502,AR_FDB_m-072-19_px_8.png,1,1,1,0
1503,AR_FDB_m-075-13.png,1,0,1,1
1504,FRGC_04203d530_px_4.png,1,1,1,0
1505,FRGC_04225d268.jpg,1,1,1,0
1506,FRGC_04286d235.jpg,1,1,1,0
1507,FRGC_04288d109.jpg,1,1,1,0
1508,FRGC_04313d42.jpg,1,1,1,0
1509,FRGC_04494d00.JPG,0,1,1,1
1510,FRGC_04540d34.jpg,1,1,1,0
1511,FRGC_04557d360.jpg,1,1,1,0
1512,FRGC_04557d54.jpg,1,1,1,0
1513,FRGC_04558d109.jpg,1,1,1,0
1514,FRGC_04581d237.jpg,1,1,1,0
1515,FRGC_04628d61.jpg,1,1,1,0
1516,FRGC_04629d241.jpg,1,1,1,0
1517,FRGC_04631d142.jpg,1,1,1,0
1518,AR_FDB_m-019-8.png,1,1,0,1
1519,AR_FDB_m-039-8.png,1,1,0,1
1520,AR_FDB_m-041-13.png,1,0,1,1
1521,AR_FDB_m-051-8.png,1,1,0,1
1522,FRGC_04221d364.jpg,1,1,1,0
1523,FRGC_04243d175.jpg,0,1,1,1
1524,FRGC_04324d100_px_6.png,1,1,1,0
1525,FRGC_04351d55.jpg,1,1,1,0
1526,FRGC_04400d16.JPG,0,1,1,1
1527,FRGC_04527d77.jpg,1,1,1,0
1528,FRGC_04545d71.jpg,1,1,1,0
1529,FRGC_04548d03_px_6.png,1,1,1,0
1530,FRGC_04638d38.jpg,1,1,1,0
1531,FRGC_04670d223.jpg,1,1,1,0
1532,FRGC_04716d16.jpg,0,1,1,1
1533,AR_FDB_m-032-22.png,1,1,0,1
1534,AR_FDB_m-036-21.png,1,1,0,1
1535,AR_FDB_m-036-7.png,1,1,1,0
1536,AR_FDB_m-047-21.png,1,1,0,1
1537,AR_FDB_m-064-6.png,1,1,1,0
1538,AR_FDB_m-075-15.png,1,1,1,0
1539,FRGC_04222d371_px_6.png,1,1,1,0
1540,FRGC_04317d42_px_8.png,1,1,1,0
1541,FRGC_04493d36_px_6.png,0,1,1,1
1542,FRGC_04572d84.jpg,1,1,1,0
1543,FRGC_04573d60.jpg,1,1,1,0
1544,AR_FDB_m-011-10.png,1,1,0,1
1545,AR_FDB_m-021-4.png,1,1,1,0
1546,AR_FDB_m-027-21.png,1,1,0,1
1547,AR_FDB_m-034-18.png,1,1,1,0
1548,AR_FDB_m-041-26.png,1,0,1,1
1549,AR_FDB_m-060-15.png,1,1,1,0
1550,AR_FDB_m-061-13.png,1,0,1,1
1551,AR_FDB_w-014-20.png,1,1,0,1
1552,AR_FDB_w-017-24_px_8.png,1,0,1,1
1553,FRGC_04299d67.jpg,0,1,1,1
1554,FRGC_04327d350.jpg,1,1,1,0
1555,FRGC_04533d107.jpg,1,1,1,0
1556,FRGC_04673d224.jpg,1,1,1,0
1557,FRGC_04708d93.jpg,1,1,1,0
1558,FRGC_04351d93.jpg,1,1,1,0
1559,AR_FDB_m-046-2.png,1,1,1,0
1560,AR_FDB_m-059-20.png,1,1,1,0
1561,AR_FDB_w-004-13_px_6.png,1,0,1,1
1562,FRGC_04201d321_px_6.png,1,1,1,0
1563,FRGC_04202d530.jpg,1,1,1,0
1564,FRGC_04217d423.jpg,1,1,1,0
1565,FRGC_04265d336.jpg,1,1,1,0
1566,FRGC_04299d91_px_4.png,1,1,1,0
1567,FRGC_04315d80.jpg,1,1,1,0
1568,FRGC_04530d143.jpg,1,1,1,0
1569,FRGC_04581d12.jpg,1,1,1,0
1570,FRGC_04595d116.jpg,1,1,1,0
1571,FRGC_04603d205.jpg,1,1,1,0
1572,FRGC_04603d234.jpg,1,1,1,0
1573,FRGC_04631d128.jpg,1,1,1,0
1574,AR_FDB_m-008-21.png,1,1,0,1
1575,AR_FDB_m-020-19.png,1,1,1,0
1576,AR_FDB_m-027-2.png,1,1,1,0
1577,AR_FDB_m-031-4.png,1,1,1,0
1578,AR_FDB_m-036-6.png,1,1,1,0
1579,AR_FDB_m-042-19.png,1,1,1,0
1580,AR_FDB_m-046-19.png,1,1,1,0
1581,AR_FDB_m-047-20.png,1,1,1,0
1582,AR_FDB_m-061-8.png,1,1,0,1
1583,AR_FDB_w-007-5_px_6.png,1,1,1,0
1584,FRGC_04509d303.jpg,1,1,1,0
1585,FRGC_04572d41_px_4.png,1,1,1,0
1586,FRGC_04609d179.jpg,1,1,1,0
1587,FRGC_04830d55.jpg,0,1,1,1
1588,AR_FDB_m-014-26.png,1,0,1,1
1589,AR_FDB_m-030-20.png,1,1,1,0
1590,AR_FDB_m-040-21.png,1,1,0,1
1591,AR_FDB_m-042-6.png,1,1,1,0
1592,FRGC_04286d231.jpg,1,1,1,0
1593,FRGC_04542d72.jpg,1,1,1,0
1594,AR_FDB_m-020-23.png,1,1,0,1
1595,AR_FDB_m-038-11.png,1,0,1,1
1596,AR_FDB_m-045-26.png,1,0,1,1
1597,FRGC_04221d482.jpg,1,1,1,0
1598,FRGC_04286d303.jpg,1,1,1,0
1599,FRGC_04300d60.jpg,1,1,1,0
1600,FRGC_04315d42_px_6.png,1,1,1,0
1601,FRGC_04343d100.jpg,1,1,1,0
1602,FRGC_04382d17.JPG,0,1,1,1
1603,FRGC_04560d29.jpg,1,1,1,0
1604,FRGC_04560d60.jpg,1,1,1,0
1605,FRGC_04589d173.jpg,1,1,1,0
1606,FRGC_04709d141.jpg,1,1,1,0
1607,FRGC_04743d87.jpg,1,1,1,0
1608,afwDB_18.png,1,1,1,0
1609,AR_FDB_m-040-22.png,1,1,0,1
1610,AR_FDB_m-064-3.png,1,1,1,0
1611,AR_FDB_m-073-4.png,1,1,1,0
1612,AR_FDB_m-076-24_px_4.png,1,0,1,1
1613,AR_FDB_w-012-13_px_6.png,1,0,1,1
1614,AR_FDB_w-014-6.png,1,1,0,1
1615,AR_FDB_w-015-24_px_4.png,1,0,1,1
1616,FRGC_04201d169.jpg,0,1,1,1
1617,FRGC_04211d205.jpg,1,1,1,0
1618,FRGC_04212d76_px_8.png,1,1,1,0
1619,FRGC_04217d436.jpg,1,1,1,0
1620,FRGC_04233d347.jpg,1,1,1,0
1621,FRGC_04237d121.jpg,1,1,1,0
1622,FRGC_04252d103.jpg,1,1,1,0
1623,FRGC_04288d278.jpg,1,1,1,0
1624,FRGC_04324d63.jpg,1,1,1,0
1625,FRGC_04329d80.jpg,1,1,1,0
1626,FRGC_04339d238.jpg,1,1,1,0
1627,FRGC_04531d232.jpg,1,1,1,0
1628,FRGC_04548d88.jpg,1,1,1,0
1629,FRGC_04580d364.jpg,1,1,1,0
1630,FRGC_04580d98.jpg,1,1,1,0
1631,FRGC_04585d217.jpg,1,1,1,0
1632,FRGC_04603d102.jpg,1,1,1,0
1633,FRGC_04629d91.jpg,1,1,1,0
1634,FRGC_04788d08.jpg,0,1,1,1
1635,FRGC_04339d86.jpg,1,1,1,0
1636,AR_FDB_m-002-25.png,1,0,1,1
1637,AR_FDB_m-011-2.png,1,1,1,0
1638,AR_FDB_m-048-4.png,1,1,1,0
1639,AR_FDB_m-067-13.png,1,0,1,1
1640,AR_FDB_m-074-5.png,1,1,1,0
1641,AR_FDB_w-005-22_px_4.png,1,1,0,1
1642,AR_FDB_w-014-17.png,1,1,1,0
1643,FRGC_04212d145.jpg,1,1,1,0
1644,FRGC_04212d224.jpg,1,1,1,0
1645,FRGC_04320d320.jpg,1,1,1,0
1646,FRGC_04516d30.JPG,0,1,1,1
1647,FRGC_04790d00.jpg,0,1,1,1
1648,AR_FDB_m-008-25.png,1,0,1,1
1649,AR_FDB_m-010-6.png,1,1,1,0
1650,AR_FDB_m-015-25.png,1,0,1,1
1651,AR_FDB_m-026-20.png,1,1,1,0
1652,AR_FDB_m-047-23.png,1,1,0,1
1653,AR_FDB_m-051-10.png,1,1,0,1
1654,AR_FDB_m-060-7.png,1,1,1,0
1655,AR_FDB_m-067-5.png,1,1,1,0
1656,AR_FDB_w-009-13_px_6.png,1,0,1,1
1657,AR_FDB_w-015-22_px_4.png,1,1,0,1
1658,FRGC_04225d314_px_8.png,1,1,1,0
1659,FRGC_04261d283.jpg,1,1,1,0
1660,FRGC_04344d273.jpg,1,1,1,0
1661,FRGC_04525d17.jpg,1,1,1,0
1662,FRGC_04577d110.jpg,1,1,1,0
1663,FRGC_04581d47.jpg,0,1,1,1
1664,FRGC_04585d13.jpg,1,1,1,0
1665,FRGC_04729d26.jpg,1,1,1,0
1666,FRGC_04239d415.jpg,1,1,1,0
1667,FRGC_04711d58.jpg,1,1,1,0
1668,AR_FDB_m-008-13.png,1,1,1,0
1669,AR_FDB_m-022-6.png,1,1,1,0
